WUA,student,session,treatment,player,age,age_cat,education_level,education_level_cat,woman,risk_av,risk_av_cat,beliefs_pre,beliefs_inter,beliefs_post,cause_autority,cause_injustice,cause_file,cause_necesity,cause_other_people,beliefs_pre_cat,beliefs_inter_cat,beliefs_post_cat,round,turn,demand,kept,partner,demand_partner,kept_partner,inspection,fine,finalpayment,NCbinary,NChours,NCpercentual,Exo,Endo,Endo2,EndoB,Endo_past,Endo_past2,Endo_pastB,Exo_accu,Exo_accu_tot,Endo_accu,Endo_accuB,Endo_accu_tot,Endo_accu_totB,Losses_accu,Inspection_past,Fine_past
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,2,1,11,12,15,15,12,1,0,9900,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,100,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,3,1,12,12,10,14,12,0,0,9900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,4,2,15,15,7,13,13,0,0,9500,1,3,1,3,1,1,1,0,0,0,0,0,0,0,1,1,100,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,5,1,14,14,14,13,12,1,100,9400,1,2,1,2,0,1,1,1,1,1,0,3,0,0,1,2,500,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,6,1,18,18,6,18,12,0,0,9400,1,6,1,6,0,1,1,0,1,1,3,5,1,1,1,3,600,1,1
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,7,1,12,12,12,14,12,0,0,9400,0,0,0,0,0,1,1,0,1,1,5,11,1,2,1,4,600,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,8,1,14,14,7,18,12,0,0,9400,1,2,1,2,0,1,1,0,1,1,11,11,1,3,1,5,600,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,9,2,19,19,15,12,12,1,0,8700,1,7,1,7,0,0,0,0,1,1,11,13,1,4,1,5,600,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,10,2,13,13,15,18,18,0,0,8000,1,1,1,1,6,6,1,0,0,0,13,20,1,5,7,6,1300,1,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,11,2,15,15,11,16,23,0,0,6600,1,3,1,3,11,11,1,6,6,1,20,21,1,5,18,7,2000,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,12,2,16,16,10,12,12,1,0,6200,1,4,1,4,0,0,0,11,11,1,21,24,7,6,18,7,3400,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,13,2,20,13,6,13,12,0,0,5400,1,1,0.125,8,0,0,0,0,0,0,24,28,18,7,18,7,3800,1,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,14,1,18,18,1,20,12,0,0,5400,1,6,1,6,0,0,0,0,0,0,28,36,18,7,18,7,4600,0,0
0,0,8,1,ozaf3wau,69,2,3,1,0,4,1,10,10,10,4,4,2,5,4,3,3,3,15,2,17,17,1,18,18,0,0,4300,1,5,1,5,6,6,1,0,0,0,36,42,18,7,24,8,4600,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,1,1,11,11,14,15,12,0,0,10000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,2,2,15,15,14,14,8,0,0,10000,1,3,1,3,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,3,1,14,10,2,14,12,0,0,9600,0,-2,-1,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,4,2,13,13,8,12,12,0,0,9500,1,1,1,1,0,0,0,0,0,0,2,4,0,0,0,0,400,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,5,1,12,12,7,14,12,0,0,9500,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,500,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,6,2,18,18,5,18,18,1,0,8300,1,6,1,6,6,6,1,0,0,0,5,5,0,0,6,1,500,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,7,2,15,13,4,17,17,0,0,7500,1,1,0.333333333333333,3,5,5,1,6,6,1,5,11,0,0,11,2,1700,1,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,8,1,20,12,3,14,12,0,0,6700,0,0,0,8,0,5,1,5,5,1,11,14,6,1,11,3,2500,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,9,1,14,14,1,19,12,0,0,6700,1,2,1,2,0,5,1,0,5,1,14,22,11,2,11,4,3300,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,10,1,16,16,8,18,12,1,200,6500,1,4,1,4,0,5,1,0,5,1,22,24,11,3,11,5,3300,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,11,2,12,12,2,15,16,0,0,6100,0,0,0,0,4,4,1,0,5,1,24,28,11,4,15,6,3500,1,1
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,12,2,18,12,7,15,15,0,0,5200,0,0,0,6,3,3,1,4,4,1,28,28,11,5,18,7,3900,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,13,1,13,12,5,20,12,0,0,5100,0,0,0,1,0,3,1,3,3,1,28,34,15,6,18,8,4800,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,14,2,19,14,12,16,16,0,0,4000,1,2,0.285714285714286,7,4,4,1,0,3,1,34,35,18,7,22,9,4900,0,0
0,0,8,1,54w8dgb2,58,2,3,1,1,2,2,4,2,5,3,4,5,4,5,2,1,2,15,2,17,12,15,16,16,0,0,3100,0,0,0,5,4,4,1,4,4,1,35,42,18,8,26,10,6000,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,1,1,12,12,8,13,12,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,2,1,15,12,3,14,12,1,0,9700,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,3,1,11,11,12,14,12,0,0,9700,0,-1,-1,-1,0,0,0,0,0,0,0,3,0,0,0,0,300,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,4,1,13,13,5,15,12,0,0,9700,1,1,1,1,0,0,0,0,0,0,3,2,0,0,0,0,300,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,5,2,14,14,6,12,12,0,0,9500,1,2,1,2,0,0,0,0,0,0,2,3,0,0,0,0,300,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,6,1,14,14,12,18,12,0,0,9500,1,2,1,2,0,0,0,0,0,0,3,5,0,0,0,0,500,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,7,1,18,12,14,12,12,0,0,8900,0,0,0,6,0,0,0,0,0,0,5,7,0,0,0,0,500,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,8,2,18,12,5,14,14,0,0,8100,0,0,0,6,2,2,1,0,0,0,7,13,0,0,2,1,1100,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,9,1,16,16,4,14,12,0,0,8100,1,4,1,4,0,2,1,2,2,1,13,19,0,0,2,2,1900,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,10,2,13,13,3,16,16,1,0,7600,1,1,1,1,4,4,1,0,2,1,19,23,2,1,6,3,1900,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,11,1,17,17,13,18,12,0,0,7600,1,5,1,5,0,4,1,4,4,1,23,24,2,2,6,4,2400,1,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,12,1,15,15,6,18,12,0,0,7600,1,3,1,3,0,4,1,0,4,1,24,29,6,3,6,5,2400,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,13,1,12,12,13,19,12,0,0,7600,0,0,0,0,0,4,1,0,4,1,29,32,6,4,6,6,2400,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,14,2,20,20,10,20,20,0,0,6000,1,8,1,8,8,8,1,0,4,1,32,32,6,5,14,7,2400,0,0
0,0,8,1,o9pz6hg6,60,2,3,1,0,1,2,0,10,10,2,1,2,4,2,1,3,3,15,2,19,12,8,19,19,0,0,4600,0,0,0,7,7,7,1,8,8,1,32,40,6,6,21,8,4000,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,1,2,13,12,7,12,12,0,0,9900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,2,1,11,11,13,13,12,0,0,9900,0,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,0,0,100,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,3,2,14,14,13,11,8,0,0,9900,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,4,1,12,12,6,13,12,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,100,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,5,2,15,12,2,15,11,0,0,9700,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,100,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,6,2,12,14,9,20,12,1,0,9700,1,2,2,0,0,0,0,0,0,0,2,5,0,0,0,0,300,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,7,1,20,20,10,16,12,0,0,9700,1,8,1,8,0,0,0,0,0,0,5,5,0,0,0,0,300,1,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,8,1,15,15,12,19,12,0,0,9700,1,3,1,3,0,0,0,0,0,0,5,13,0,0,0,0,300,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,9,1,14,14,12,17,12,0,0,9700,1,2,1,2,0,0,0,0,0,0,13,16,0,0,0,0,300,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,10,2,18,18,10,19,18,0,0,8500,1,6,1,6,6,6,1,0,0,0,16,18,0,0,6,1,300,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,11,2,18,18,11,16,23,0,0,6800,1,6,1,6,11,11,1,6,6,1,18,24,0,0,17,2,1500,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,12,1,16,16,14,14,12,0,0,6800,1,4,1,4,0,11,1,11,11,1,24,30,6,1,17,3,3200,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,13,2,17,17,11,15,10,0,0,6500,1,5,1,5,0,0,0,0,11,1,30,34,17,2,17,3,3200,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,14,2,13,13,4,18,18,0,0,5800,1,1,1,1,6,6,1,0,0,0,34,39,17,3,23,4,3500,0,0
0,0,8,1,jhfab5x5,67,2,3,1,1,1,2,10,10,5,2,2,4,1,4,3,3,2,15,2,19,19,9,18,5,0,0,5800,1,7,1,7,0,0,0,6,6,1,39,40,17,3,23,4,4200,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,1,2,15,11,4,13,9,0,0,10000,0,-1,-0.333333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,2,2,13,9,4,15,15,0,0,9600,0,-3,-3,1,3,3,1,0,0,0,3,3,0,0,0,0,0,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,3,1,14,8,4,14,12,0,0,9000,0,-4,-2,2,0,3,1,3,3,1,3,4,0,0,3,2,400,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,4,2,11,13,12,11,11,0,0,9000,1,1,1,-1,0,0,0,0,3,1,4,6,3,1,3,2,1000,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,5,2,12,12,12,13,13,0,0,8900,0,0,0,0,1,1,1,0,0,0,6,5,3,2,4,3,1000,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,6,1,20,12,8,12,12,0,0,8100,0,0,0,8,0,1,1,1,1,1,5,5,3,2,4,4,1100,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,7,1,17,7,4,17,12,0,0,7100,0,-5,-1,5,0,1,1,0,1,1,5,13,4,3,4,5,1900,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,8,1,19,5,4,19,12,0,0,5700,0,-7,-1,7,0,1,1,0,1,1,13,18,4,4,4,6,2900,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,9,1,12,11,10,13,12,1,0,5600,0,-1,-1,0,0,1,1,0,1,1,18,25,4,5,4,7,4300,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,10,1,13,13,14,20,12,1,50,5550,1,1,1,1,0,1,1,0,1,1,25,25,4,6,4,8,4400,1,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,11,2,15,15,12,15,10,0,0,5450,1,3,1,3,0,0,0,0,1,1,25,26,4,7,4,8,4450,1,1
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,12,1,18,18,12,13,12,0,0,5450,1,6,1,6,0,0,0,0,0,0,26,29,4,8,4,8,4550,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,13,2,16,16,4,15,15,1,0,4750,1,4,1,4,3,3,1,0,0,0,29,35,4,8,7,9,4550,0,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,14,1,14,14,3,12,12,0,0,4750,1,2,1,2,0,3,1,3,3,1,35,39,4,8,7,10,5250,1,0
0,0,8,1,m96i3iv2,76,2,3,1,0,4,1,10,9,10,5,5,5,5,5,3,3,3,15,1,18,5,8,19,12,0,0,3450,0,-7,-1.16666666666667,6,0,3,1,0,3,1,39,41,7,9,7,11,5250,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,1,1,11,11,11,14,12,0,0,10000,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,2,1,12,11,1,14,12,0,0,9900,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,3,2,14,14,5,12,12,0,0,9700,1,2,1,2,0,0,0,0,0,0,-1,-1,0,0,0,0,100,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,4,2,13,13,2,11,13,0,0,9500,1,1,1,1,1,1,1,0,0,0,-1,1,0,0,1,1,300,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,5,1,15,12,11,12,12,0,0,9200,0,0,0,3,0,1,1,1,1,1,1,2,0,0,1,2,500,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,6,2,18,15,14,15,13,0,0,8500,1,3,0.5,6,1,1,1,0,1,1,2,5,1,1,2,3,800,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,7,2,16,16,8,20,20,0,0,7300,1,4,1,4,8,8,1,1,1,1,5,11,1,2,10,4,1500,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,8,1,18,18,1,16,12,1,300,7000,1,6,1,6,0,8,1,8,8,1,11,15,2,3,10,5,2700,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,9,2,13,12,9,12,11,0,0,7000,0,0,0,1,0,0,0,0,8,1,15,21,10,4,10,5,3000,1,1
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,10,1,19,18,8,18,12,0,0,6900,1,6,0.857142857142857,7,0,0,0,0,0,0,21,22,10,5,10,5,3000,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,11,1,15,12,15,18,12,0,0,6600,0,0,0,3,0,0,0,0,0,0,22,29,10,5,10,5,3100,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,12,1,12,12,5,16,12,1,0,6600,0,0,0,0,0,0,0,0,0,0,29,32,10,5,10,5,3400,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,13,1,14,14,3,17,12,0,0,6600,1,2,1,2,0,0,0,0,0,0,32,32,10,5,10,5,3400,1,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,14,1,20,20,7,20,12,1,400,6200,1,8,1,8,0,0,0,0,0,0,32,34,10,5,10,5,3400,0,0
0,0,8,1,5sdxvyfs,79,2,3,1,1,2,2,4,4,4,2,1,1,1,2,2,2,2,15,2,17,17,14,18,1,0,0,6200,1,5,1,5,0,0,0,0,0,0,34,42,10,5,10,5,3800,1,1
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,1,2,14,11,10,11,11,0,0,9900,0,-1,-0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,2,2,11,12,12,12,12,0,0,9900,0,0,0,-1,0,0,0,0,0,0,2,2,0,0,0,0,100,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,3,2,15,13,1,11,11,0,0,9700,1,1,0.333333333333333,3,0,0,0,0,0,0,2,1,0,0,0,0,100,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,4,1,13,11,15,13,12,0,0,9500,0,-1,-1,1,0,0,0,0,0,0,1,4,0,0,0,0,300,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,5,2,12,12,10,15,12,0,0,9500,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,500,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,6,1,20,15,3,20,12,0,0,9000,1,3,0.375,8,0,0,0,0,0,0,5,5,0,0,0,0,500,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,7,1,19,19,1,14,12,0,0,9000,1,7,1,7,0,0,0,0,0,0,5,13,0,0,0,0,1000,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,8,2,17,17,14,16,10,0,0,8700,1,5,1,5,0,0,0,0,0,0,13,20,0,0,0,0,1000,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,9,2,14,15,2,16,18,0,0,7900,1,3,1.5,2,6,6,1,0,0,0,20,25,0,0,6,1,1300,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,10,2,12,12,1,17,17,0,0,7400,0,0,0,0,5,5,1,6,6,1,25,27,0,0,11,2,2100,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,11,1,16,23,5,15,12,1,550,6850,1,11,2.75,4,0,5,1,5,5,1,27,27,6,1,11,3,2600,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,12,2,13,13,12,13,13,0,0,6650,1,1,1,1,1,1,1,0,5,1,27,31,11,2,12,4,3150,1,1
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,13,1,15,10,8,17,12,0,0,6150,0,-2,-0.666666666666667,3,0,1,1,1,1,1,31,32,11,3,12,5,3350,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,14,2,18,18,15,17,17,0,0,5050,1,6,1,6,5,5,1,0,1,1,32,35,12,4,17,6,3850,0,0
0,0,8,1,jv40ujnw,72,2,4,2,1,2,2,8,5,8,5,5,5,5,5,3,2,3,15,1,18,21,13,13,12,0,0,5050,1,9,1.5,6,0,5,1,5,5,1,35,41,12,5,17,7,4950,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,1,2,15,15,3,12,12,0,0,9700,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,2,1,12,12,11,11,12,1,0,9700,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,300,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,3,2,14,14,7,11,11,0,0,9600,1,2,1,2,0,0,0,0,0,0,3,3,0,0,0,0,300,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,4,1,11,11,9,11,12,1,0,9600,0,-1,-1,-1,0,0,0,0,0,0,3,5,0,0,0,0,400,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,5,1,13,13,9,12,12,0,0,9600,1,1,1,1,0,0,0,0,0,0,5,4,0,0,0,0,400,1,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,6,2,18,18,7,14,14,1,0,8800,1,6,1,6,2,2,1,0,0,0,4,5,0,0,2,1,400,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,7,2,14,14,5,12,12,0,0,8600,1,2,1,2,0,0,0,2,2,1,5,11,0,0,2,1,1200,1,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,8,2,19,19,8,15,15,0,0,7600,1,7,1,7,3,3,1,0,0,0,11,13,2,1,5,2,1400,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,9,2,17,17,8,14,14,1,0,6900,1,5,1,5,2,2,1,3,3,1,13,20,2,1,7,3,2400,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,10,1,20,15,13,16,12,1,150,6250,1,3,0.375,8,0,2,1,2,2,1,20,25,5,2,7,4,3100,1,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,11,1,15,10,9,15,12,0,0,5750,0,-2,-0.666666666666667,3,0,2,1,0,2,1,25,33,7,3,7,5,3750,1,1
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,12,2,13,13,9,18,18,0,0,5050,1,1,1,1,6,6,1,0,2,1,33,36,7,4,13,6,4250,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,13,2,18,18,15,19,19,0,0,3750,1,6,1,6,7,7,1,6,6,1,36,37,7,5,20,7,4950,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,14,1,16,16,6,19,12,1,200,3550,1,4,1,4,0,7,1,7,7,1,37,43,13,6,20,8,6250,0,0
0,0,8,1,b7mumj7w,78,2,4,2,1,3,1,6,6,8,4,4,4,4,4,2,2,3,15,1,12,12,2,19,12,0,0,3550,0,0,0,0,0,7,1,0,7,1,43,47,20,7,20,9,6450,1,1
0,0,8,1,gnka6dy1,79,2,2,1,0,2,2,10,10,10,2,2,2,2,2,3,3,3,1,2,15,8,15,12,9,0,0,10000,0,-4,-1.33333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,1,gnka6dy1,79,2,2,1,0,2,2,10,10,10,2,2,2,2,2,3,3,3,2,2,13,8,8,11,11,0,0,10000,0,-4,-4,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
